date,1w,1m,3m,6m,1y,2y,3y,5y,7y,10y
2018-01-29,2.5816849049878687,2.4070101262996246,2.364067235724776,2.299296434905762,2.1592617492014243,2.023885533942704,1.7865260041137088,1.6405270688503393,2.6172770295084025,
2018-01-30,2.5777285023842245,2.411276902754711,2.367001522530865,2.2976938514053913,2.1576835561853303,2.023715038673224,1.787191521639775,1.639854658951001,2.61614951708935,
2018-01-31,2.580219552216012,2.4187527165093092,2.3700723783690147,2.295670764945368,2.1567991769465333,2.023561313649158,1.7878681976635002,1.6391276759239348,2.6150268362539864,
2018-02-01,2.5769958539918036,2.424863486788764,2.3715054772091015,2.2926703021113326,2.1554166482024018,2.023351689104347,1.7885076974699432,1.6383784225718179,2.6138881039005746,
2018-02-02,2.5877809964469423,2.4336581832163695,2.373389012086591,2.289900630377817,2.154713077815762,2.023251907864898,1.7887675903784261,1.637505873980838,2.6127809492211274,
2018-02-05,2.6215065314790342,2.444212153770353,2.3760062307319085,2.2791959708324816,2.1510920251130328,2.0222402615011292,1.7875546564094735,1.6344228764585855,2.6094572678601935,
2018-02-06,2.629789376722491,2.4455609286070823,2.3765920145933705,2.275323839694421,2.149848096441187,2.0212459497318536,1.7869769625872944,1.6333693178469222,2.608344097221993,
2018-02-07,2.656768178970359,2.4467219133914586,2.3770014965559305,2.271233118179783,2.148580396339339,2.020203434829204,1.7863913712986568,1.6322442106767143,2.607255637290362,
2018-02-08,2.67906035496015,2.4467902069951863,2.3764213974095005,2.2657904266523365,2.1472231637123196,2.0191162126135476,1.7854637233693849,1.631112434397397,2.6062185938938276,
2018-02-09,2.701210664725817,2.4468243538127155,2.375704808786172,2.259257289836869,2.145863150775318,2.0180276045638434,1.7848446792808392,1.6299578389458835,2.6050406025650785,
2018-02-11,2.740535555161494,2.448360970618091,2.3733844608327725,2.2494300071699724,2.1435489344617586,2.015280276917464,1.783468108837205,1.6276798726560404,2.6026710077445836,
2018-02-12,2.7574146539634414,2.44921465644361,2.372008201223963,2.2449881662174764,2.1418951526891217,2.0137613118518694,1.782833276297624,1.6265219762138905,2.6014344277629053,
2018-02-13,2.7776732393678616,2.4508196055831766,2.3719513314445217,2.24067715081675,2.139480277119188,2.01216551238228,1.7822198252886334,1.6253768997422258,2.600335601632886,
2018-02-14,2.7976421290974107,2.450785457446192,2.37256552620162,2.237984999000786,2.137057064273562,2.0103056362868577,1.7816045190685026,1.624386637762032,2.599199843071287,
2018-02-22,2.6648338602873967,2.406573237158427,2.359486255454457,2.2289038292019336,2.1187572925509546,1.9954879792919211,1.7751514621029418,1.615630844286553,2.5911269212646193,
2018-02-23,2.6856609018588884,2.4036378074490994,2.3583376324931127,2.2283756808283206,2.1181977733172097,1.99370525189968,1.7741114592503937,1.6149613841732524,2.5901101190540565,
