date;ticker;bid;ask
2010-09-07;CNYRUB_FXForward_90D;4.4915;4.5172
2010-09-08;CNYRUB_FXForward_90D;4.5142;4.5406
2010-09-09;CNYRUB_FXForward_90D;4.5315;4.5579
2010-09-10;CNYRUB_FXForward_90D;4.5376;4.5634
2010-09-11;CNYRUB_FXForward_90D;4.5516;4.5772
2010-09-14;CNYRUB_FXForward_90D;4.524;4.5505
2010-09-15;CNYRUB_FXForward_90D;4.5396;4.5661
2010-09-16;CNYRUB_FXForward_90D;4.5497;4.5757
2010-09-17;CNYRUB_FXForward_90D;4.5938;4.6244
2010-09-18;CNYRUB_FXForward_90D;4.6063;4.6364
2010-09-21;CNYRUB_FXForward_90D;4.6025;4.6316
2010-09-22;CNYRUB_FXForward_90D;4.6234;4.6528
2010-09-23;CNYRUB_FXForward_90D;4.607;4.636
2010-09-24;CNYRUB_FXForward_90D;4.6105;4.6387
2010-09-25;CNYRUB_FXForward_90D;4.6026;4.6301
2010-09-28;CNYRUB_FXForward_90D;4.558;4.5887
2010-09-29;CNYRUB_FXForward_90D;4.556;4.5857
2010-09-30;CNYRUB_FXForward_90D;4.5329;4.5628
2010-10-01;CNYRUB_FXForward_90D;4.5461;4.5755
2010-10-02;CNYRUB_FXForward_90D;4.5462;4.5747
2010-10-05;CNYRUB_FXForward_90D;4.5434;4.5711
2010-10-06;CNYRUB_FXForward_90D;4.536;4.5629
2010-10-07;CNYRUB_FXForward_90D;4.4474;4.4867
2010-10-08;CNYRUB_FXForward_90D;4.4094;4.4496
2010-10-09;CNYRUB_FXForward_90D;4.4611;4.5051
2010-10-12;CNYRUB_FXForward_90D;4.4506;4.4934
2010-10-13;CNYRUB_FXForward_90D;4.4865;4.5304
2010-10-14;CNYRUB_FXForward_90D;4.4947;4.5375
2010-10-15;CNYRUB_FXForward_90D;4.4787;4.5204
2010-10-16;CNYRUB_FXForward_90D;4.5132;4.5559
2010-10-19;CNYRUB_FXForward_90D;4.5707;4.6181
2010-10-20;CNYRUB_FXForward_90D;4.5524;4.5987
2010-10-21;CNYRUB_FXForward_90D;4.6049;4.6544
2010-10-22;CNYRUB_FXForward_90D;4.6002;4.6482
