date;ticker;bid;ask
2019-08-17;USDRUB_FXForward_180D;65.6603;66.3319
2019-08-20;USDRUB_FXForward_180D;66.2433;66.9731
2019-08-21;USDRUB_FXForward_180D;66.4264;67.1416
2019-08-22;USDRUB_FXForward_180D;65.8938;66.6322
2019-08-23;USDRUB_FXForward_180D;65.2285;66.0107
2019-08-24;USDRUB_FXForward_180D;65.2255;65.9837
2019-08-27;USDRUB_FXForward_180D;65.5918;66.3552
2019-08-28;USDRUB_FXForward_180D;65.8817;66.6399
2019-08-29;USDRUB_FXForward_180D;66.0423;66.7831
2019-08-30;USDRUB_FXForward_180D;66.3759;67.1183
2019-08-31;USDRUB_FXForward_180D;66.1251;66.8543
2019-09-03;USDRUB_FXForward_180D;66.2676;66.9794
2019-09-04;USDRUB_FXForward_180D;66.553;67.2614
2019-09-05;USDRUB_FXForward_180D;66.1432;66.8572
2019-09-06;USDRUB_FXForward_180D;65.6903;66.4153
2019-09-07;USDRUB_FXForward_180D;65.6466;66.3496
2019-09-10;USDRUB_FXForward_180D;65.2138;65.9258
2019-09-11;USDRUB_FXForward_180D;65.0932;65.7854
2019-09-12;USDRUB_FXForward_180D;65.0966;65.7676
2019-09-13;USDRUB_FXForward_180D;64.8609;65.5209
2019-09-14;USDRUB_FXForward_180D;64.1047;64.8375
2019-09-17;USDRUB_FXForward_180D;63.4386;64.2158
2019-09-18;USDRUB_FXForward_180D;63.7352;64.5074
2019-09-19;USDRUB_FXForward_180D;64.0446;64.8134
2019-09-20;USDRUB_FXForward_180D;63.8445;64.5953
2019-09-21;USDRUB_FXForward_180D;63.4745;64.2229
2019-09-24;USDRUB_FXForward_180D;63.5811;64.3095
2019-09-25;USDRUB_FXForward_180D;63.3488;64.0632
2019-09-26;USDRUB_FXForward_180D;63.8168;64.5578
2019-09-27;USDRUB_FXForward_180D;63.9281;64.6495
2019-09-28;USDRUB_FXForward_180D;64.0636;64.7676
2019-10-01;USDRUB_FXForward_180D;64.2933;64.9881
2019-10-02;USDRUB_FXForward_180D;64.7105;65.4235
2019-10-03;USDRUB_FXForward_180D;65.0791;65.8007
2019-10-04;USDRUB_FXForward_180D;64.7741;65.4883
2019-10-05;USDRUB_FXForward_180D;64.6834;65.3766
2019-10-08;USDRUB_FXForward_180D;64.4868;65.165
2019-10-09;USDRUB_FXForward_180D;64.538;65.1964
2019-10-10;USDRUB_FXForward_180D;64.7718;65.4234
2019-10-11;USDRUB_FXForward_180D;64.4144;65.0688
2019-10-12;USDRUB_FXForward_180D;63.882;64.5654
2019-10-15;USDRUB_FXForward_180D;64.0312;64.6992
2019-10-16;USDRUB_FXForward_180D;63.9303;64.5793
2019-10-17;USDRUB_FXForward_180D;64.0295;64.6615
2019-10-18;USDRUB_FXForward_180D;63.6979;64.3309
2019-10-19;USDRUB_FXForward_180D;63.6473;64.2611
2019-10-22;USDRUB_FXForward_180D;63.4598;64.0614
2019-10-23;USDRUB_FXForward_180D;63.3407;63.9265
2019-10-24;USDRUB_FXForward_180D;63.5117;64.0877
2019-10-25;USDRUB_FXForward_180D;63.5801;64.1399
2019-10-26;USDRUB_FXForward_180D;63.7224;64.2708
2019-10-29;USDRUB_FXForward_180D;63.6027;64.1373
2019-10-30;USDRUB_FXForward_180D;63.5728;64.0912
2019-10-31;USDRUB_FXForward_180D;63.6217;64.1251
2019-11-01;USDRUB_FXForward_180D;63.5298;64.0198
2019-11-02;USDRUB_FXForward_180D;63.784;64.2792
2019-11-06;USDRUB_FXForward_180D;62.9372;63.5588
2019-11-07;USDRUB_FXForward_180D;63.2726;63.9034
2019-11-08;USDRUB_FXForward_180D;63.4211;64.0385
2019-11-09;USDRUB_FXForward_180D;63.4302;64.0288
2019-11-12;USDRUB_FXForward_180D;63.6173;64.2069
2019-11-13;USDRUB_FXForward_180D;63.567;64.139
2019-11-14;USDRUB_FXForward_180D;63.908;64.4938
2019-11-15;USDRUB_FXForward_180D;63.926;64.4942
2019-11-16;USDRUB_FXForward_180D;63.6018;64.1744
2019-11-19;USDRUB_FXForward_180D;63.4751;64.0333
2019-11-20;USDRUB_FXForward_180D;63.5023;64.0437
2019-11-21;USDRUB_FXForward_180D;63.7501;64.2925
2019-11-22;USDRUB_FXForward_180D;63.5768;64.1092
2019-11-23;USDRUB_FXForward_180D;63.4503;63.9699
2019-11-26;USDRUB_FXForward_180D;63.5112;64.0162
2019-11-27;USDRUB_FXForward_180D;63.769;64.2788
2019-11-28;USDRUB_FXForward_180D;63.7249;64.2195
2019-11-29;USDRUB_FXForward_180D;63.858;64.343
2019-11-30;USDRUB_FXForward_180D;63.8466;64.3168
2019-12-03;USDRUB_FXForward_180D;64.1654;64.654
2019-12-04;USDRUB_FXForward_180D;63.8942;64.386
2019-12-05;USDRUB_FXForward_180D;63.9558;64.4338
2019-12-06;USDRUB_FXForward_180D;63.5631;64.0639
2019-12-07;USDRUB_FXForward_180D;63.4749;63.9621
2019-12-10;USDRUB_FXForward_180D;63.4882;63.9606
2019-12-11;USDRUB_FXForward_180D;63.3473;63.8103
2019-12-12;USDRUB_FXForward_180D;63.3408;63.7898
2019-12-13;USDRUB_FXForward_180D;62.9923;63.4591
2019-12-14;USDRUB_FXForward_180D;62.2719;62.8369
2019-12-17;USDRUB_FXForward_180D;62.4882;63.049
2019-12-18;USDRUB_FXForward_180D;62.255;62.8102
2019-12-19;USDRUB_FXForward_180D;62.3135;62.8527
2019-12-20;USDRUB_FXForward_180D;62.2667;62.7899
2019-12-21;USDRUB_FXForward_180D;62.1521;62.6621
2019-12-24;USDRUB_FXForward_180D;62.0;62.4998
2019-12-25;USDRUB_FXForward_180D;61.9244;62.4102
2019-12-26;USDRUB_FXForward_180D;61.4554;61.9774
2019-12-27;USDRUB_FXForward_180D;61.514;62.0212
2019-12-28;USDRUB_FXForward_180D;61.7753;62.2877
2019-12-31;USDRUB_FXForward_180D;61.6557;62.1557
2020-01-01;USDRUB_FXForward_180D;61.6633;62.1481
2020-01-10;USDRUB_FXForward_180D;60.9446;61.5234
2020-01-11;USDRUB_FXForward_180D;60.9824;61.544
2020-01-14;USDRUB_FXForward_180D;60.6646;61.2302
2020-01-15;USDRUB_FXForward_180D;61.1125;61.7155
2020-01-16;USDRUB_FXForward_180D;61.1403;61.7253
2020-01-17;USDRUB_FXForward_180D;61.283;61.8558
2020-01-18;USDRUB_FXForward_180D;61.2557;61.8109
2020-01-21;USDRUB_FXForward_180D;61.1959;61.7349
2020-01-22;USDRUB_FXForward_180D;61.5736;62.1368
2020-01-23;USDRUB_FXForward_180D;61.5613;62.1073
2020-01-24;USDRUB_FXForward_180D;61.6846;62.2184
2020-01-25;USDRUB_FXForward_180D;61.5421;62.0641
2020-01-28;USDRUB_FXForward_180D;62.0476;62.6284
2020-01-29;USDRUB_FXForward_180D;62.5188;63.141
2020-01-30;USDRUB_FXForward_180D;62.0736;62.7132
2020-01-31;USDRUB_FXForward_180D;62.681;63.3908
2020-02-01;USDRUB_FXForward_180D;62.7929;63.4841
2020-02-04;USDRUB_FXForward_180D;63.5153;64.3029
2020-02-05;USDRUB_FXForward_180D;63.0361;63.8323
2020-02-06;USDRUB_FXForward_180D;62.784;63.5644
2020-02-07;USDRUB_FXForward_180D;62.4094;63.186
2020-02-08;USDRUB_FXForward_180D;63.0532;63.8908
2020-02-11;USDRUB_FXForward_180D;63.3556;64.186
2020-02-12;USDRUB_FXForward_180D;63.5427;64.3553
2020-02-13;USDRUB_FXForward_180D;62.5951;63.4989
2020-02-14;USDRUB_FXForward_180D;63.1368;64.0664
2020-02-15;USDRUB_FXForward_180D;63.0024;63.9048
2020-02-18;USDRUB_FXForward_180D;62.8704;63.7466
2020-02-19;USDRUB_FXForward_180D;63.3256;64.214
2020-02-20;USDRUB_FXForward_180D;63.2567;64.1179
2020-02-21;USDRUB_FXForward_180D;63.3232;64.1594
2020-02-22;USDRUB_FXForward_180D;63.867;64.7346
2020-02-26;USDRUB_FXForward_180D;64.4672;65.3754
2020-02-27;USDRUB_FXForward_180D;65.0472;65.9882
2020-02-28;USDRUB_FXForward_180D;65.1523;66.0671
2020-02-29;USDRUB_FXForward_180D;66.4124;67.5694
2020-03-03;USDRUB_FXForward_180D;65.7465;66.9083
2020-03-04;USDRUB_FXForward_180D;65.8787;67.0087
2020-03-05;USDRUB_FXForward_180D;65.5256;66.6312
2020-03-06;USDRUB_FXForward_180D;65.6479;66.7229
2020-03-07;USDRUB_FXForward_180D;66.8825;68.1525
2020-03-11;USDRUB_FXForward_180D;70.653;73.3886
2020-03-12;USDRUB_FXForward_180D;70.1484;72.7956
2020-03-13;USDRUB_FXForward_180D;72.5385;75.5163
2020-03-14;USDRUB_FXForward_180D;71.7449;74.6315
2020-03-17;USDRUB_FXForward_180D;72.6881;75.5643
2020-03-18;USDRUB_FXForward_180D;72.4985;75.2807
2020-03-19;USDRUB_FXForward_180D;75.5533;78.8729
2020-03-20;USDRUB_FXForward_180D;78.3159;81.9981
2020-03-21;USDRUB_FXForward_180D;76.225;79.8636
2020-03-24;USDRUB_FXForward_180D;78.9074;82.8556
2020-03-25;USDRUB_FXForward_180D;76.913;80.7856
2020-03-26;USDRUB_FXForward_180D;75.9209;79.6647
2020-03-27;USDRUB_FXForward_180D;76.87;80.5746
2020-03-28;USDRUB_FXForward_180D;75.9411;79.5239
2020-04-07;USDRUB_FXForward_180D;74.6669;78.1479
2020-04-08;USDRUB_FXForward_180D;73.7707;77.1393
2020-04-09;USDRUB_FXForward_180D;74.1088;77.391
2020-04-10;USDRUB_FXForward_180D;73.0108;76.1992
