date,B1,B2,B3,T1,G1,G2,G3,G4,G5,G6,G7,G8,G9
2021-02-20,751.275272,-303.129045,-346.974813,1.237184,-0.014267,2.581592,-4.962416,0.653452,-0.021391,-0.074373,0.653981,0.0,0.0
2021-02-22,747.893914,-304.254122,-350.959344,1.151787,0.944822,0.872425,-4.548992,1.190522,-0.556404,-0.51069,0.795026,0.0,0.0
2021-02-24,750.019762,-300.807978,-349.014588,1.209857,-0.016727,3.261707,0.055431,1.194997,0.033176,0.030667,-0.015248,0.0,0.0
2021-02-25,750.541258,-299.83757,-352.905133,1.09632,0.011622,1.754724,-1.050601,1.357463,0.300099,-1.017368,-0.420859,0.0,0.0
2021-02-26,749.41687,-297.811529,-365.669364,1.02122,0.442116,2.580407,-4.954265,2.446011,0.798411,0.015064,0.782944,0.0,0.0
2021-03-01,741.302475,-289.529406,-380.746341,0.967065,0.596291,1.496766,-2.907777,1.467266,0.709257,0.937046,0.985671,0.0,0.0
2021-03-02,735.085845,-272.558948,-389.795131,0.922621,0.966632,0.934798,-2.189,4.143188,0.252822,-2.124646,-1.100109,0.0,0.0
2021-03-03,725.386587,-260.219907,-388.80181,0.924728,-1.794668,2.071217,-0.885398,0.790132,0.026395,-0.850191,-0.702625,0.0,0.0
2021-03-04,713.957289,-246.944322,-380.173764,0.868881,-0.855237,1.028262,-2.091484,1.233023,-0.533717,-0.822447,-0.806673,0.0,0.0
2021-03-05,722.433383,-256.150275,-388.022337,0.883648,0.385964,2.62286,-2.96242,2.780092,0.573762,0.53262,0.774859,0.0,0.0
2021-03-09,723.286645,-259.1028,-379.294468,0.876708,-0.472761,0.837646,-3.426919,1.384298,0.704416,0.279156,1.01104,0.0,0.0
2021-03-10,730.641543,-265.58871,-385.084598,0.853176,-0.065372,1.712923,-2.597646,2.424569,0.772689,-0.756722,-0.795917,0.0,0.0
2021-03-11,727.026618,-249.504961,-387.48543,0.798297,-0.066209,1.849748,-1.161732,2.76278,-0.96148,-1.670143,0.378285,0.0,0.0
2021-03-12,730.087486,-253.773959,-384.40846,0.789647,-1.229337,1.100252,0.779331,1.065119,-1.033402,-1.040469,-0.103253,0.0,0.0
2021-03-15,730.711675,-243.9554,-356.455004,0.816583,0.01382,0.181407,-1.252731,1.240416,0.029978,-1.001182,-0.739553,0.0,0.0
2021-03-16,726.048351,-244.745833,-349.938601,0.796383,-0.88764,1.970252,1.557219,-0.408002,0.717457,0.326643,0.422535,0.0,0.0
2021-03-17,733.888231,-257.71387,-324.462829,0.83286,-0.029921,0.012423,-0.032036,-0.252517,0.605701,0.711218,0.226274,0.0,0.0
2021-03-18,744.999081,-256.971436,-323.551794,0.882386,-1.853228,1.260185,0.800509,-2.621571,1.979839,1.198171,-0.481318,0.0,0.0
2021-03-19,746.733906,-258.252527,-320.246255,0.873095,0.032422,1.244129,-2.418406,-3.250231,6.541515,2.655942,-1.46585,0.0,0.0
2021-03-22,751.627713,-254.039713,-313.786813,0.860728,-0.086911,-1.140643,0.114421,-2.929998,2.786003,1.777582,-0.851429,0.0,0.0
2021-03-23,753.557504,-251.558154,-295.766812,0.789003,0.062615,-0.565562,-2.579377,-3.128056,6.68173,1.724999,-1.253024,0.0,0.0
2021-03-24,751.19475,-259.351898,-296.659116,0.78326,-1.13102,1.106599,-1.391289,-3.478548,4.962015,3.10642,-0.730329,0.0,0.0
2021-03-25,743.556687,-258.251287,-301.774792,0.7806,-0.073091,-0.038389,-2.718852,-1.586873,4.873941,2.141717,-1.253954,0.0,0.0
2021-03-26,732.470676,-262.474784,-308.40361,0.730946,0.017041,-0.393094,2.170928,-3.327385,2.595935,0.449181,-0.597136,0.0,0.0
2021-03-29,730.656682,-265.50354,-305.17817,0.732626,-0.028472,-0.652639,0.189187,-3.26325,3.185064,2.788371,-0.821536,0.0,0.0
2021-03-30,743.066984,-278.866684,-300.525577,0.747367,-0.013884,-1.491643,2.525585,-4.566344,1.507648,3.302013,-0.370352,0.0,0.0
2021-03-31,741.55131,-279.472413,-290.705925,0.801055,-0.046287,0.992702,1.806973,-2.701778,2.160451,1.939731,-0.348501,0.0,0.0
2021-04-01,742.855735,-282.473947,-289.015634,0.776979,-0.015455,0.010613,-0.060065,-3.523515,3.506463,2.9361,-0.580629,0.0,0.0
2021-04-02,743.523297,-275.693965,-290.492667,0.802532,-0.32398,-1.105778,0.580645,-3.971509,4.227456,3.095121,-1.314866,0.0,0.0
2021-04-05,745.534254,-274.923983,-294.480611,0.839463,0.012552,0.018299,-1.04531,-3.701665,5.683944,3.638699,-1.54202,0.0,0.0
2021-04-06,751.775827,-285.476215,-304.338079,0.764977,0.049185,0.302768,-5.36558,-2.336839,8.79584,3.913342,-1.778534,0.0,0.0
2021-04-07,758.504523,-292.603943,-312.177683,0.740941,-0.968032,2.014233,-1.229476,-2.403775,4.949093,2.672302,-1.941289,0.0,0.0
2021-04-08,754.031592,-286.395641,-306.876881,0.702799,-3.316736,1.656529,-1.28592,-4.759503,5.4077,5.197533,-1.577473,0.0,0.0
2021-04-09,760.968454,-307.463096,-274.606946,0.747238,-2.945985,4.510891,-1.141861,-2.810741,3.202833,2.312847,-1.483179,0.0,0.0
2021-04-12,755.302963,-291.809347,-259.09222,0.783858,-2.491211,1.928886,-0.933025,-2.662553,3.2863,2.301205,0.020779,0.0,0.0
2021-04-13,755.642001,-294.467167,-262.906334,0.818827,0.041178,2.477829,-3.455218,-1.571068,6.9371,4.079087,-3.149155,0.0,0.0
2021-04-14,738.144789,-275.220871,-263.192042,0.803108,0.015377,0.46974,0.647663,-2.722168,2.515606,3.339987,-1.141889,0.0,0.0
2021-04-15,742.774242,-262.750511,-279.749915,0.849246,0.032933,0.981351,-2.08511,-4.511238,7.503952,4.808524,-1.951853,0.0,0.0
2021-04-16,736.908183,-265.252029,-281.153106,0.871569,-0.119759,1.486737,-1.013288,-4.04251,5.685921,3.983497,-1.265599,0.0,0.0
2021-04-19,744.953996,-273.365215,-271.811557,0.905105,0.116462,2.26587,-3.047906,-4.205327,7.43516,4.618787,-1.657453,0.0,0.0
2021-04-20,742.106696,-261.857181,-277.108394,0.871945,0.026886,0.900473,-3.70415,-5.703287,10.248628,6.115273,-3.048117,0.0,0.0
2021-04-21,742.306472,-259.429765,-287.591698,0.893921,0.593789,1.443473,-3.125582,-3.951794,7.141726,4.831459,-1.995351,0.0,0.0
2021-04-22,735.497171,-237.710273,-288.562231,0.905566,-0.013377,1.345641,0.010923,-3.857509,5.428622,3.904806,-1.9542,0.0,0.0
2021-04-23,737.681148,-232.202722,-234.871298,1.042264,-1.570292,1.656095,0.019753,-3.37992,3.567459,2.412346,-1.0955,0.0,0.0
2021-04-26,732.138455,-228.884739,-210.52596,1.049307,-2.290569,1.568421,0.465062,-2.386475,1.858846,2.376387,-0.750301,0.0,0.0
2021-04-27,739.641595,-242.769487,-199.363215,1.105171,-4.001608,3.458921,1.327954,-1.575216,0.504326,2.642759,-0.754924,0.0,0.0
2021-04-28,741.236517,-250.928742,-181.915264,1.122751,-0.022347,0.320926,-0.052973,-1.77702,-0.35339,2.959687,0.550583,0.0,0.0
2021-04-29,744.624804,-259.453706,-178.456628,1.171095,-0.316401,-0.427919,0.731942,-1.171997,-1.958622,3.141952,0.850131,0.0,0.0
2021-04-30,746.507268,-269.292025,-162.527946,1.206685,-3.44963,3.335949,0.91875,-1.92301,-0.885155,1.809274,0.45091,0.0,0.0
2021-05-04,742.647143,-263.143665,-161.172211,1.218768,-2.079069,2.317091,2.120595,-0.562124,-1.643158,1.297294,0.797232,0.0,0.0
2021-05-05,743.417402,-267.233055,-127.893716,1.329228,-3.02185,2.342607,3.313836,-0.972368,-1.753938,1.059219,0.867905,0.0,0.0
2021-05-06,744.833535,-262.811405,-118.310117,1.430028,-2.850105,1.191919,2.627152,0.640244,-3.41117,1.141893,1.49782,0.0,0.0
2021-05-07,745.47145,-261.808193,-102.40064,1.540891,-0.597885,0.0103,2.260029,0.843296,-2.948518,1.422034,0.426254,0.0,0.0
2021-05-10,739.378356,-262.484702,-99.592052,1.411729,-2.700755,-0.02716,2.646377,-1.473301,-2.234408,1.207012,1.267562,0.0,0.0
2021-05-11,749.029126,-258.581227,-102.842663,1.556785,0.012415,0.01048,-0.018752,-1.085024,-1.864358,3.590707,0.593691,0.0,0.0
2021-05-12,760.48058,-259.296849,-114.405027,1.656209,0.492989,1.010504,-1.502262,-1.69145,-2.035011,3.660734,-0.016357,0.0,0.0
2021-05-13,758.054224,-260.517913,-118.210567,1.509736,0.022174,1.469249,-0.884283,-1.928666,-1.108584,4.319881,-0.442091,0.0,0.0
2021-05-14,755.63144,-259.231698,-115.899277,1.561134,-0.049107,0.820229,-0.056778,-1.71215,-0.375575,3.073262,0.01128,0.0,0.0
2021-05-17,754.131622,-256.549621,-120.082471,1.484921,0.032878,1.783611,0.64929,-1.362332,-0.61393,2.589876,-0.77398,0.0,0.0
2021-05-18,754.841831,-257.362784,-114.90543,1.51173,-2.670898,3.430551,1.5175,-2.041898,-0.407978,0.974568,0.58621,0.0,0.0
2021-05-19,755.988798,-259.237996,-112.146659,1.494876,-3.292298,3.894583,-0.845481,-1.904275,0.594241,0.96684,0.02794,0.0,0.0
2021-05-20,753.03244,-258.887109,-100.316588,1.54206,-2.198587,2.486038,2.200959,-0.246347,-1.4956,0.340316,0.352309,0.0,0.0
2021-05-21,754.375739,-257.741129,-99.171842,1.585947,-0.167461,0.565112,1.613075,0.031969,-2.88543,1.462428,1.006756,0.0,0.0
2021-05-24,751.87921,-256.487457,-95.528601,1.532085,-1.507265,1.255112,2.599767,-1.847894,-1.740744,2.549575,0.375103,0.0,0.0
2021-05-25,757.620273,-255.813645,-98.604899,1.641971,-0.529507,0.652167,0.627861,-1.573217,-2.135702,4.146216,-0.403129,0.0,0.0
2021-05-26,752.696967,-248.164788,-102.376237,1.598915,0.017002,0.495849,0.589171,-1.410604,-1.920873,4.0963,-0.616424,0.0,0.0
2021-05-27,750.3161,-233.397973,-90.464892,1.656477,-0.362032,3.417564,1.539597,-1.04154,-1.259856,1.892454,-0.18609,0.0,0.0
2021-05-28,750.940455,-226.341781,-76.022334,1.828609,-8.52308,9.481942,1.796721,-4.450637,-0.671082,1.993203,1.486293,0.0,0.0
2021-05-31,749.864911,-226.081993,-65.448577,1.812068,-4.15755,7.454553,1.562337,-2.805676,-1.115716,1.581432,1.073124,0.0,0.0
2021-06-01,752.839493,-213.015475,-64.717112,1.986064,-4.862567,8.954345,-1.264173,-4.64852,-0.456588,2.021196,0.310405,0.0,0.0
2021-06-02,748.21518,-215.197671,-58.745107,1.756234,-3.655355,10.87597,-1.842833,-3.931659,-1.683798,0.583472,0.630829,0.0,0.0
2021-06-03,749.825647,-210.690843,-55.175573,1.890213,-5.088477,8.073275,-0.573457,-2.101312,0.366338,0.571365,0.247815,0.0,0.0
2021-06-04,747.14953,-199.604107,-45.303203,1.838838,-0.276968,3.219856,-1.567642,-2.111593,-1.311001,1.472751,0.016284,0.0,0.0
2021-06-07,742.406377,-198.167058,-36.627562,1.601984,-4.348111,6.451111,-0.193512,-2.873386,-2.708303,0.128536,0.313881,0.0,0.0
2021-06-08,745.849965,-203.320768,-28.822986,1.542607,-4.166044,8.012338,-2.216443,-4.114569,-2.019433,1.25294,1.011242,0.0,0.0
2021-06-09,750.137344,-205.595733,-23.837658,1.690013,-1.316274,6.400143,-0.692538,-1.756752,-1.846007,0.023675,-0.016747,0.0,0.0
2021-06-10,735.04289,-192.389509,-17.542787,1.530282,-3.257309,6.41106,2.379854,-1.637765,-1.991801,0.851697,0.897349,0.0,0.0
2021-06-11,734.470922,-183.264146,-19.862073,1.785306,-0.052603,2.830399,0.202012,0.042931,-1.77583,0.781792,-0.541588,0.0,0.0
2021-06-14,737.957941,-182.512745,-20.950994,1.952241,-4.500695,5.071774,-0.392992,2.268039,-3.106049,0.646293,0.715188,0.0,0.0
2021-06-15,740.836904,-176.517736,-20.5183,1.883681,-0.432468,2.050455,0.032543,1.313711,-1.59995,0.060121,0.178389,0.0,0.0
2021-06-16,727.711352,-174.370561,-13.318345,1.315935,-0.375474,-2.361374,2.870862,2.482591,-3.53867,-1.034835,0.238566,0.0,0.0
2021-06-17,717.955961,-170.745154,-9.88577,1.095906,0.062633,1.152274,2.306441,2.562499,-6.63005,-0.663684,0.414289,0.0,0.0
2021-06-18,708.324315,-167.189727,-6.810232,0.990722,-0.019204,0.977407,2.273423,0.66278,-6.497201,0.649087,1.651678,0.0,0.0
2021-06-21,708.470322,-165.731515,-5.348082,0.951371,-1.018505,-1.233231,1.86675,2.058645,-6.449353,0.518489,1.425945,0.0,0.0
2021-06-22,714.337142,-172.414809,-5.113154,1.077967,-0.055748,-2.619524,2.400936,2.2002,-6.062309,0.933667,1.850964,0.0,0.0
2021-06-23,711.278797,-170.22508,-4.646395,1.07068,-0.016289,-0.459363,1.890117,0.830522,-5.128837,-0.04081,1.358375,0.0,0.0
2021-06-24,707.852223,-169.809685,-2.986418,1.005306,-0.168774,-1.304556,2.218219,1.994006,-4.775595,-0.306406,1.327942,0.0,0.0
2021-06-25,709.206065,-170.436716,-2.176931,1.065994,0.766492,-1.821304,1.177724,2.162578,-3.022254,0.281404,0.683947,0.0,0.0
2021-06-28,710.233526,-166.513803,-3.35103,0.937281,0.056311,-4.124073,2.175649,4.069022,-3.13866,-1.600203,0.917329,0.0,0.0
2021-06-29,711.982259,-171.420084,-4.127768,0.842025,2.473284,-6.626044,2.863593,4.463643,-1.630001,0.518136,0.710071,0.0,0.0
2021-06-30,709.206115,-168.136146,-10.323016,0.806015,2.562889,-8.396638,3.551696,6.485598,-2.721163,0.379823,0.668233,0.0,0.0
2021-07-01,711.797252,-178.180239,-12.758752,0.764342,1.982658,-7.510385,1.728974,6.252565,-0.872573,-1.444062,0.365354,0.0,0.0
2021-07-02,708.309435,-180.133892,-14.433699,0.580625,3.002431,-2.511529,3.522545,4.49173,-3.660281,-2.682335,-0.012163,0.0,0.0
2021-07-05,706.931174,-162.445743,-17.688821,0.627564,0.576958,-1.301076,1.893387,1.819887,-3.946316,-0.536654,1.1,0.0,0.0
2021-07-06,707.715547,-163.645647,-19.661946,0.689367,0.04277,-2.643617,0.564186,4.668417,-1.730707,0.290651,0.49116,0.0,0.0
2021-07-07,708.464421,-161.679749,-20.362434,0.676004,0.825088,-2.600674,0.496412,4.074746,-1.729489,-1.158706,0.609284,0.0,0.0
2021-07-08,709.600301,-160.46863,-21.910355,0.609774,1.109504,-3.487662,1.2104,4.643813,-1.203376,-1.70447,0.618251,0.0,0.0
2021-07-09,707.12165,-155.608832,-20.750221,0.595857,0.744679,-0.437038,-1.163386,1.397341,-1.529361,-0.734493,0.927512,0.0,0.0
2021-07-12,704.902238,-143.489243,-10.881617,0.513796,1.591695,2.574768,-2.534479,-1.913711,-3.177684,0.06295,1.789541,0.0,0.0
2021-07-13,712.079069,-146.523146,-0.826891,0.707581,0.020082,0.025149,1.298416,1.527515,-5.756928,-2.919437,2.025215,0.0,0.0
2021-07-15,711.371729,-133.068168,-2.988563,0.822968,-0.315877,-0.423624,3.262571,-1.350735,-4.537895,-1.635882,1.608312,0.0,0.0
2021-07-16,713.751301,-129.874725,-2.92476,0.957303,-1.283578,0.747672,4.851422,-2.928471,-5.393752,-1.523622,1.523846,0.0,0.0
2021-07-19,713.239321,-130.894677,2.001941,0.920092,-3.221048,2.489444,4.585342,-5.682255,-6.142025,0.46062,3.120709,0.0,0.0
2021-07-20,714.043179,-120.796544,2.130517,1.222178,-2.884598,0.125515,8.800584,-3.974292,-7.180274,-2.011983,2.357193,0.0,0.0
2021-07-21,710.102119,-112.646353,1.752964,1.54302,-4.295344,1.060923,9.310702,-2.972746,-5.980644,-1.228617,1.582279,0.0,0.0
2021-07-22,696.911706,-106.257144,3.274009,1.183258,-3.398081,3.647224,6.753217,-5.708958,-7.044358,-1.207554,2.584103,0.0,0.0
2021-07-23,694.887948,-86.697714,4.260439,1.490115,-2.036521,-0.666197,9.726763,-3.699543,-5.442957,-1.887508,1.137736,0.0,0.0
2021-07-26,691.405363,-84.266762,1.906013,1.111707,-0.44516,-1.065025,5.141773,-1.013468,-8.519424,-3.529865,2.832409,0.0,0.0
2021-07-27,695.20306,-74.970144,-6.714363,1.833706,-0.025622,-0.019502,4.660981,0.651129,-5.855992,-5.208118,1.927732,0.0,0.0
2021-07-28,696.894788,-79.177876,-9.484886,2.237381,-2.794524,-2.838759,7.000141,2.841215,-4.010091,-3.796197,1.249081,0.0,0.0
2021-07-29,697.277063,-76.275128,-9.317996,2.424309,-2.523983,-2.024294,5.592132,4.874145,-4.434206,-3.674102,0.964535,0.0,0.0
2021-07-30,695.26645,-67.17993,-16.477366,2.787247,-2.098747,-2.342651,3.844378,4.121491,-2.670229,-3.422787,1.154149,0.0,0.0
2021-08-02,708.397806,-79.173308,-26.976729,3.27689,-4.060716,-3.491062,5.108066,6.794517,-2.308557,-3.237951,1.013178,0.0,0.0
2021-08-03,713.771393,-85.328611,-21.695855,3.563231,-7.095757,-2.601213,7.51932,4.840482,-2.113527,-3.739877,1.034065,0.0,0.0
2021-08-04,717.477385,-87.872295,-20.817913,3.704956,-3.565104,-2.292337,4.9118,4.258109,-2.963818,-2.616842,1.551316,0.0,0.0
2021-08-05,718.844175,-90.900085,-22.403274,3.914539,-4.524348,-0.022137,4.157851,3.655849,-1.678706,-1.871947,1.156409,0.0,0.0
2021-08-06,726.809785,-97.015926,-27.178795,4.148841,-6.90514,-2.015298,7.398682,4.108863,-1.927333,-2.054408,0.656029,0.0,0.0
2021-08-09,735.112172,-105.447653,-27.184171,4.316825,-3.513324,-3.044528,4.858025,4.819882,-0.85037,-2.507986,0.45805,0.0,0.0
2021-08-10,737.591704,-106.362602,-26.063486,4.468504,-4.665052,-5.056606,6.218913,7.447797,-0.181413,-4.146921,0.388945,0.0,0.0
2021-08-11,742.214079,-111.094091,-27.356551,4.692854,-3.930499,-2.941789,5.12259,5.042621,-0.120696,-2.94685,0.830483,0.0,0.0
2021-08-12,741.254147,-109.170444,-24.826996,4.863464,-5.561112,-5.865313,6.510738,7.224107,-0.694616,-2.194754,0.445406,0.0,0.0
2021-08-13,738.386143,-106.814228,-24.443573,4.98836,-6.391434,-5.828731,6.750438,7.062858,-2.375278,-3.312584,1.720391,0.0,0.0
2021-08-16,741.046358,-107.441456,-38.070685,5.335933,-2.845711,-2.903254,5.034204,5.462581,-2.592295,-4.182923,1.224754,0.0,0.0
2021-08-17,755.35505,-120.49801,-59.334534,5.614788,-1.77465,-2.395372,3.226529,5.26678,-3.417388,-4.368016,1.684442,0.0,0.0
2021-08-18,762.670816,-130.599577,-65.255611,5.71797,-3.964095,-4.656743,2.798672,8.14353,-1.731907,-3.771956,1.17188,0.0,0.0
2021-08-19,773.163798,-144.990737,-63.753334,5.747516,-4.433521,-4.872767,3.853933,7.251023,-0.063739,-2.740725,0.555131,0.0,0.0
2021-08-20,778.575326,-151.267211,-64.37278,5.930982,-3.790883,-4.530186,2.905031,8.451483,-0.458947,-3.662319,0.412041,0.0,0.0
2021-08-23,779.763144,-153.887665,-56.78819,6.039217,-4.184977,-5.11602,2.201213,8.02452,-0.538539,-2.677077,0.292767,0.0,0.0
2021-08-24,780.547461,-155.526835,-49.822124,6.052501,-3.370825,-4.73383,2.425289,7.83131,-0.026584,-2.747482,-0.367227,0.0,0.0
2021-08-25,779.080063,-155.09934,-41.666066,6.124552,-5.563409,-6.166326,3.801866,7.846899,-0.887784,-2.978546,0.707505,0.0,0.0
2021-08-26,775.420331,-147.533628,-31.309198,6.12066,-5.729041,-6.224485,5.257419,9.604875,0.678852,-2.543905,-1.14015,0.0,0.0
2021-08-27,764.785454,-138.375947,-23.257635,6.164171,-4.751682,-5.073529,5.048734,8.686802,-0.810842,-3.359559,0.509376,0.0,0.0
2021-08-30,763.75235,-140.318922,-16.403622,6.062722,-6.227324,-6.181073,5.73413,9.477087,-0.218705,-2.680821,0.188723,0.0,0.0
2021-08-31,760.253971,-134.145745,-16.576742,6.091975,-4.898758,-4.830486,5.093528,7.626266,-1.80226,-3.362131,0.594521,0.0,0.0
2021-09-01,755.871911,-128.258452,-15.597278,6.083687,-5.483836,-4.940343,6.555412,6.932016,-1.388465,-2.975271,0.478079,0.0,0.0
2021-09-02,764.176332,-126.884277,-29.685485,6.322605,-4.722848,-1.774587,5.787591,4.896531,-2.324381,-2.290769,0.650871,0.0,0.0
2021-09-03,766.912467,-128.397732,-37.97611,6.455735,-5.312151,-2.409502,6.683285,5.354457,-3.113162,-3.300223,0.878539,0.0,0.0
2021-09-06,774.470791,-134.910884,-43.236615,6.557431,-7.369728,-2.264663,6.48295,5.655475,-1.625543,-2.89833,1.376988,0.0,0.0
2021-09-07,775.02273,-129.747678,-47.995978,6.689819,-4.097715,0.025176,6.745196,5.568751,-1.627333,-4.080971,-0.04208,0.0,0.0
2021-09-08,783.92237,-130.941807,-73.266549,6.859842,-3.459905,-0.047655,4.916153,4.730444,-2.970531,-4.691691,1.064927,0.0,0.0
2021-09-09,799.069012,-138.959482,-114.007836,6.820694,-1.284512,-0.233986,3.391253,4.074228,-2.653973,-4.74997,0.818955,0.0,0.0
2021-09-10,812.515617,-156.43074,-151.61579,6.509446,-3.876482,-3.715023,4.736098,6.676826,-2.134417,-2.240712,0.661694,0.0,0.0
2021-09-13,821.149154,-160.77303,-170.823072,6.633153,-2.632386,-2.519845,3.971674,5.641377,-1.027903,-3.657749,0.015776,0.0,0.0
2021-09-14,827.934251,-166.387527,-171.701688,6.845031,-3.261418,-5.529749,4.452936,5.695231,-0.850475,-2.549058,0.479101,0.0,0.0
2021-09-15,834.81372,-171.665361,-171.701824,6.801555,-2.278316,-2.448499,1.746293,2.612463,2.515037,-2.425196,-0.384073,0.0,0.0
2021-09-16,840.659603,-174.271598,-178.90372,6.768917,-0.046106,-0.229746,0.48419,1.279417,2.254765,-2.956666,-0.341578,0.0,0.0
2021-09-17,844.951027,-178.150363,-186.340114,6.810995,-1.216192,-1.231234,0.430014,1.155474,3.914425,-2.373529,-0.466227,0.0,0.0
2021-09-20,849.895426,-174.286949,-176.36432,7.245061,-1.134176,-2.456706,0.02479,0.982598,3.135094,-0.583569,-0.523573,0.0,0.0
2021-09-21,848.973904,-173.895965,-173.577687,7.477513,-0.074257,-0.356898,0.63656,1.697725,2.288528,-3.551332,0.765328,0.0,0.0
2021-09-22,851.763426,-179.104329,-166.851974,7.576106,-0.03347,-0.496774,0.741794,1.108698,0.542626,-2.558554,-0.287436,0.0,0.0
2021-09-23,856.483818,-176.80527,-165.55453,7.611008,0.070537,2.001058,2.118451,1.394212,-0.01863,-3.121658,-0.348361,0.0,0.0
2021-09-24,862.602258,-178.106213,-168.456422,7.43483,-0.032919,-0.012595,1.229982,2.011028,0.326414,-2.428977,-0.335068,0.0,0.0
2021-09-27,862.531161,-178.116584,-167.113598,7.492324,-0.025261,0.281383,0.923789,1.566914,1.94244,-2.587465,0.794489,0.0,0.0
2021-09-28,859.332766,-176.279182,-157.114488,7.67548,-0.242971,-1.615085,1.370892,2.474279,0.873094,-0.211326,-0.420765,0.0,0.0
2021-09-29,855.413872,-170.819209,-157.280027,7.888261,0.05748,0.008424,0.548869,0.812837,0.075662,-0.507218,-0.76214,0.0,0.0
2021-09-30,860.785665,-174.182005,-155.020855,7.890517,-1.076771,-0.018755,1.756773,2.359192,1.517419,-2.934113,0.560277,0.0,0.0
2021-10-01,862.885704,-178.441531,-145.629999,7.993358,-5.548421,1.471971,4.140887,4.033966,0.875238,-0.775556,-0.319517,0.0,0.0
2021-10-04,864.060008,-171.819386,-125.999829,8.394062,-2.598607,-1.055842,3.400215,4.349615,0.628892,-0.312096,0.517478,0.0,0.0
2021-10-05,868.391446,-169.467135,-95.027939,8.64221,-7.311865,-2.007507,5.494574,6.115887,2.114808,-2.917906,-0.465815,0.0,0.0
2021-10-06,856.788992,-165.751942,-57.144916,8.78882,-17.508957,1.36422,9.050083,8.325346,3.891238,-0.978775,-1.416202,0.0,0.0
2021-10-07,826.936064,-136.288272,-44.864115,9.158332,-12.649815,-0.010016,8.840221,6.608365,2.786347,-3.250419,-0.070894,0.0,0.0
2021-10-08,822.436368,-135.035593,-38.605698,9.275539,-10.194874,0.039303,7.264143,5.285261,0.666357,-3.075534,0.493817,0.0,0.0
2021-10-11,824.518892,-134.940359,-37.387349,9.309978,-12.452729,4.208135,7.700635,5.048776,1.692841,-1.370421,-0.340037,0.0,0.0
2021-10-12,822.241562,-132.942147,-27.182211,9.301356,-10.63587,3.076786,6.950701,6.528957,1.280347,-2.324169,0.338941,0.0,0.0
2021-10-13,813.179749,-125.163436,-24.291547,9.386867,-6.70068,0.673202,6.072744,7.081644,1.470132,-4.742099,-0.045404,0.0,0.0
2021-10-14,807.107251,-117.500959,-30.857162,9.532267,-6.751248,-1.864636,6.255112,6.348285,1.255803,-3.326168,0.382453,0.0,0.0
2021-10-15,811.032337,-121.326739,-27.340491,9.601585,-8.199828,-2.290543,5.145735,8.623362,2.055174,-2.846633,-0.322347,0.0,0.0
2021-10-18,817.168345,-123.500364,-18.640871,9.563126,-10.927389,-3.26038,8.250534,10.519771,2.879013,-2.782478,-0.641024,0.0,0.0
2021-10-19,804.625443,-113.49825,-3.046276,9.47497,-9.936562,-2.818446,7.973731,10.400382,2.923466,-2.816639,-1.105027,0.0,0.0
2021-10-20,796.343961,-102.507227,11.043479,9.182554,-11.908543,0.999851,7.891775,7.504251,3.786922,-2.987362,-2.409071,0.0,0.0
2021-10-21,794.64756,-104.389176,44.717422,8.438645,-17.137972,0.673334,12.789121,11.420275,3.334371,-3.255512,-2.801895,0.0,0.0
2021-10-22,762.505318,-60.497071,92.196115,6.050939,-21.014484,-5.188422,13.97245,16.909303,5.912752,-3.058106,-2.916119,0.0,0.0
2021-10-25,759.46177,-79.088093,174.124205,1.208871,-0.261031,-1.640518,1.171038,2.333851,2.82658,-2.806488,0.503444,0.0,0.0
2021-10-26,758.925972,-71.777356,189.572866,0.997573,-0.046662,1.035578,-0.072184,-1.697515,4.775924,0.440575,0.442124,0.0,0.0
2021-10-27,762.665094,-93.995542,205.6898,0.856744,-2.4507,-1.826921,4.458417,1.78906,-0.205112,-1.295053,-1.156759,0.0,0.0
2021-10-28,768.48736,-88.724654,267.040474,0.968112,-0.04485,-0.044212,-0.660099,-1.42648,0.945762,-0.595143,-1.054024,0.0,0.0
2021-10-29,767.130517,-91.496663,269.580914,0.900494,-0.054942,0.89942,0.154847,-1.210596,1.711761,1.519712,0.876586,0.0,0.0
2021-11-01,791.801663,-130.07301,230.376771,0.532724,-0.013662,0.410388,-4.523528,0.340637,4.253342,1.778839,-0.664393,0.0,0.0
2021-11-02,788.455047,-119.555423,233.941769,0.656036,-1.03745,1.07386,-0.029899,0.012428,3.217607,1.088588,-1.555665,0.0,0.0
2021-11-03,787.903572,-112.691937,252.586146,0.812015,-2.34993,-0.146821,3.471463,-0.992713,-0.516037,-0.863819,-1.91324,0.0,0.0
2021-11-05,786.192793,-148.21622,288.110785,0.602361,-1.62885,1.04063,0.976853,-0.083765,2.458234,1.492837,-0.881031,0.0,0.0
2021-11-08,768.546899,-89.609792,281.929259,0.827688,-0.331197,0.558023,2.617968,-1.097276,-0.322893,0.312793,-0.306231,0.0,0.0
2021-11-09,759.863686,-65.116945,253.10697,0.835429,-1.133286,-0.943385,2.332671,-1.575147,0.775759,0.472716,-0.011269,0.0,0.0
2021-11-10,750.570365,-27.667311,225.871809,1.06081,-0.464796,-1.402502,1.058179,-1.490574,-0.773669,-0.021194,-0.01704,0.0,0.0
2021-11-11,752.937645,-15.180405,163.003731,1.230985,-2.118821,-2.289709,1.633741,1.057953,-0.196647,-2.198224,0.566186,0.0,0.0
