nominal;data;curs;cdx
1;10.02.2010;1,3729;EUR/USD
1;09.02.2010;1,3663;EUR/USD
1;06.02.2010;1,3693;EUR/USD
1;05.02.2010;1,3868;EUR/USD
1;04.02.2010;1,3978;EUR/USD
1;03.02.2010;1,3932;EUR/USD
1;02.02.2010;1,3888;EUR/USD
1;30.01.2010;1,3954;EUR/USD
1;29.01.2010;1,4025;EUR/USD
1;28.01.2010;1,4049;EUR/USD
1;27.01.2010;1,4088;EUR/USD
1;26.01.2010;1,4149;EUR/USD
1;23.01.2010;1,4139;EUR/USD
1;22.01.2010;1,4101;EUR/USD
1;21.01.2010;1,4194;EUR/USD
1;20.01.2010;1,4401;EUR/USD
1;19.01.2010;1,4382;EUR/USD
1;16.01.2010;1,4408;EUR/USD
1;15.01.2010;1,4535;EUR/USD
1;14.01.2010;1,4490;EUR/USD
1;13.01.2010;1,4506;EUR/USD
1;12.01.2010;1,4499;EUR/USD
1;01.01.2010;1,4398;EUR/USD
