date,0d,1m,2m,3m,6m,9m,1y,3y,5y,7y,10y
2021-12-06,1.584,1.9558,2.2472,2.2602,2.2691,2.2452,2.2452,2.5842,2.7015,2.8498,2.8176
2021-12-07,1.584,1.9756,2.1929,2.29,2.2697,2.251,2.251,2.603,2.7301,2.8773,2.8451
2021-12-08,1.65,1.9856,2.2965,2.315,2.335,2.2658,2.2658,2.6136,2.74,2.8848,2.8551
2021-12-09,1.65,2.0074,2.2865,2.3154,2.3497,2.269,2.2767,2.6113,2.7325,2.8798,2.8526
2021-12-10,1.6342,2.004,2.2593,2.3201,2.3545,2.269,2.2767,2.5956,2.7236,2.8723,2.8426
2021-12-13,1.6992,2.0511,2.2717,2.3203,2.3544,2.2937,2.3015,2.5877,2.7232,2.8823,2.8552
2021-12-14,1.6352,2.0502,2.298,2.3152,2.3591,2.2903,2.298,2.5751,2.7035,2.8723,2.8477
2021-12-15,1.6378,2.1177,2.32,2.3201,2.364,2.3023,2.3101,2.5686,2.7023,2.8748,2.8502
2021-12-16,1.7,2.2252,2.3204,2.3253,2.3515,2.303,2.3108,2.5733,2.7076,2.8798,2.8577
2021-12-17,1.446,2.2365,2.3111,2.3321,2.3444,2.3131,2.3209,2.5726,2.7163,2.8822,2.8512
2021-12-20,1.4415,2.248,2.3391,2.3406,2.3693,2.3494,2.3572,2.5918,2.7276,2.8797,2.8533
2021-12-21,1.3915,2.2684,2.3483,2.3714,2.399,2.375,2.3828,2.5893,2.722,2.8723,2.8508
2021-12-22,1.4051,2.282,2.339,2.3817,2.3982,2.3579,2.3657,2.5755,2.7024,2.8547,2.8303
2021-12-23,1.3354,2.2122,2.3349,2.35,2.3492,2.333,2.3336,2.5463,2.6755,2.8397,2.8143
2021-12-24,1.5444,2.1726,2.3293,2.3278,2.3592,2.3443,2.3386,2.5596,2.6855,2.8497,2.8203
2021-12-27,1.5444,2.2104,2.3397,2.321,2.3588,2.3424,2.3541,2.5445,2.6713,2.8347,2.8128
2021-12-28,1.8444,2.2395,2.33,2.3213,2.358,2.3334,2.3444,2.5308,2.6565,2.8222,2.8004
2021-12-29,1.8444,2.2539,2.2834,2.2801,2.33,2.3043,2.3353,2.5066,2.6272,2.8023,2.7854
2021-12-30,1.7774,2.1454,2.2197,2.2101,2.28,2.2454,2.2936,2.4614,2.6026,2.7773,2.7654
2021-12-31,1.7774,1.9608,2.0,2.0006,2.1563,2.1723,2.2429,2.4584,2.6092,2.7824,2.7754
