date,0d,1m,2m,3m,6m,9m,1y,3y,5y,7y,10y
2019-12-04,1.6624,1.9985,2.3367,2.4634,2.5404,2.5828,2.6235,2.8357,2.9769,3.156,3.1751
2019-12-05,1.5974,1.9703,2.3367,2.4775,2.5465,2.5924,2.6297,2.8445,2.9768,3.1585,3.1776
2019-12-06,1.7644,2.059,2.3613,2.454,2.5536,2.5887,2.6414,2.8327,2.987,3.1613,3.1751
2019-12-09,1.915,2.2471,2.4138,2.4427,2.569,2.5839,2.6386,2.8412,3.0028,3.1585,3.1903
2019-12-10,1.815,2.2523,2.4108,2.4609,2.5608,2.5784,2.636,2.835,3.0036,3.1627,3.1776
2019-12-11,1.9085,2.2501,2.4197,2.44,2.5658,2.5745,2.6104,2.8268,2.9883,3.1528,3.1702
2019-12-12,1.9185,2.2505,2.4017,2.4107,2.5644,2.5697,2.6104,2.8171,2.9839,3.1454,3.1652
2019-12-13,1.7685,2.3365,2.3927,2.4131,2.5596,2.5698,2.6135,2.8192,2.992,3.1556,3.1828
2019-12-16,1.7944,2.3374,2.4001,2.4013,2.5255,2.5773,2.6233,2.8168,2.9927,3.1559,3.1854
2019-12-17,1.8757,2.3379,2.3998,2.4143,2.5349,2.583,2.6306,2.8358,3.0105,3.1678,3.2133
2019-12-18,1.9585,2.3455,2.3998,2.4207,2.552,2.5793,2.6185,2.8055,3.0099,3.1667,3.2139
2019-12-19,2.0734,2.3345,2.4018,2.4096,2.5137,2.5592,2.5969,2.7945,3.0002,3.1523,3.2139
2019-12-20,2.0329,2.2659,2.3783,2.3504,2.5099,2.51,2.5795,2.7795,2.9678,3.1368,3.1808
2019-12-23,1.7759,2.2535,2.2983,2.3038,2.49,2.4901,2.5545,2.7841,2.9428,3.115,3.1661
2019-12-24,1.7759,2.0674,2.2122,2.3176,2.3781,2.4018,2.5008,2.7617,2.9288,3.1074,3.1535
2019-12-25,1.7759,1.8471,2.1738,2.2015,2.3431,2.3818,2.4808,2.7685,2.9236,3.0929,3.1463
2019-12-26,1.6809,1.7146,2.1642,2.2002,2.2559,2.2928,2.3918,2.7452,2.8881,3.0629,3.1137
2019-12-27,1.4028,1.4365,2.0728,2.0752,2.168,2.2801,2.3788,2.7486,2.8851,3.0663,3.1292
2019-12-30,1.2,1.2359,1.8722,2.0074,2.1268,2.2655,2.3623,2.7514,2.8872,3.0645,3.1322
2019-12-31,1.2,1.2626,1.8922,2.0074,2.166,2.263,2.3631,2.7321,2.8897,3.0353,3.1365
