date,0d,1m,2m,3m,6m,9m,1y,3y,5y,7y,10y
2025-12-04,1.19,1.2964,1.42,1.4201,1.4248,1.411,1.4034,1.4357,1.646,1.7736,1.8718
2025-12-05,1.2,1.2714,1.4075,1.4149,1.4093,1.4015,1.4016,1.4205,1.6322,1.7449,1.848
2025-12-08,1.21,1.2714,1.4109,1.415,1.4091,1.4013,1.4014,1.4155,1.6348,1.7424,1.8499
2025-12-09,1.2,1.2664,1.3975,1.3975,1.3806,1.3968,1.3969,1.4131,1.6299,1.7332,1.8425
2025-12-10,1.19,1.2764,1.39,1.3901,1.395,1.395,1.3951,1.4109,1.6266,1.7304,1.8447
2025-12-11,1.175,1.2608,1.3758,1.3804,1.3898,1.3878,1.3879,1.4109,1.6173,1.7205,1.8404
2025-12-12,1.18,1.2695,1.3662,1.3706,1.3819,1.3868,1.3879,1.4161,1.6279,1.741,1.8396
2025-12-15,1.2,1.2695,1.3799,1.3881,1.3925,1.3861,1.3872,1.4214,1.6391,1.7563,1.8488
2025-12-16,1.2,1.2645,1.3699,1.3779,1.385,1.3807,1.3822,1.4213,1.6362,1.7493,1.8458
2025-12-17,1.2,1.262,1.3649,1.376,1.3849,1.3785,1.3797,1.4136,1.6241,1.7353,1.834
2025-12-18,1.19,1.2595,1.3452,1.3535,1.3607,1.3697,1.3747,1.3986,1.6201,1.7368,1.8356
2025-12-19,1.19,1.2437,1.3336,1.35,1.35,1.3519,1.3547,1.3941,1.6021,1.7258,1.8308
2025-12-22,1.1807,1.2378,1.317,1.3202,1.35,1.3524,1.3547,1.3951,1.6083,1.7393,1.8415
2025-12-23,1.1607,1.2428,1.295,1.2954,1.3394,1.34,1.3422,1.3856,1.5957,1.7163,1.8352
2025-12-24,1.1507,1.2502,1.2905,1.2905,1.3344,1.335,1.3372,1.3784,1.5991,1.7083,1.8356
2025-12-25,1.1457,1.2402,1.2805,1.3056,1.3243,1.3064,1.3072,1.3682,1.6028,1.7138,1.8386
2025-12-26,1.1057,1.1901,1.248,1.3053,1.3185,1.2872,1.2872,1.3627,1.5948,1.7033,1.8376
2025-12-29,1.1357,1.1988,1.2633,1.283,1.3398,1.3147,1.3322,1.3762,1.6168,1.7256,1.8584
2025-12-30,1.1357,1.2009,1.2648,1.2657,1.3398,1.3147,1.3372,1.378,1.6303,1.7333,1.8582
2025-12-31,1.12,1.2005,1.2501,1.2657,1.3398,1.3147,1.3372,1.383,1.6309,1.7359,1.8473
