date,0d,1m,2m,3m,6m,9m,1y,3y,5y,7y,10y
2018-12-03,1.8345,2.1171,2.3195,2.3569,2.4704,2.4625,2.4823,2.9982,3.1279,3.3698,3.35
2018-12-04,1.7469,2.1255,2.3264,2.3563,2.4688,2.46,2.4604,2.9738,3.0779,3.315,3.305
2018-12-05,1.5689,2.0887,2.324,2.3625,2.4613,2.4612,2.4604,2.9333,3.0718,3.2997,3.275
2018-12-06,1.7099,2.1899,2.3531,2.3935,2.4684,2.4585,2.4585,2.9015,3.0734,3.2554,3.2751
2018-12-07,1.7079,2.2058,2.4235,2.401,2.4601,2.46,2.46,2.881,3.0227,3.2422,3.2853
2018-12-10,1.7449,2.2695,2.4128,2.4561,2.4709,2.4622,2.4839,2.858,2.993,3.2306,3.2678
2018-12-11,1.7549,2.2889,2.4544,2.4661,2.4709,2.4671,2.4742,2.868,2.997,3.2404,3.2652
2018-12-12,1.7159,2.3715,2.496,2.5184,2.5198,2.4625,2.4607,2.8708,3.0057,3.2356,3.2703
2018-12-13,1.7256,2.3978,2.5442,2.5201,2.5983,2.4614,2.4617,2.8943,3.0438,3.2564,3.3311
2018-12-14,1.78,2.4137,2.5237,2.5525,2.5985,2.4791,2.4792,2.9153,3.0506,3.252,3.3468
2018-12-17,1.75,2.4393,2.5237,2.5525,2.5679,2.4803,2.4711,2.9339,3.0574,3.2923,3.3713
2018-12-18,1.794,2.4205,2.5467,2.571,2.5762,2.5288,2.4861,2.934,3.0577,3.2926,3.3714
2018-12-19,1.779,2.4637,2.5885,2.6298,2.5608,2.6022,2.7011,2.9237,3.0582,3.2728,3.3412
2018-12-20,1.692,2.4364,2.662,2.7277,2.6,2.6001,2.6906,2.8772,3.0414,3.2753,3.3003
2018-12-21,1.611,2.4029,2.6692,2.7791,2.605,2.6054,2.6806,2.8709,3.0458,3.2382,3.3168
2018-12-24,1.441,2.5813,2.7595,2.7947,2.6058,2.614,2.7045,2.8998,3.0657,3.2392,3.3483
2018-12-25,1.441,2.7724,2.7557,2.7951,2.6295,2.6341,2.7146,2.8972,3.0665,3.253,3.3113
2018-12-26,1.442,2.9885,2.7562,2.7792,2.6346,2.6758,2.7001,2.9002,3.0644,3.248,3.3011
2018-12-27,1.442,2.9779,2.7456,2.7688,2.6503,2.6664,2.6611,2.902,3.001,3.2229,3.2709
2018-12-28,1.442,2.4096,2.6478,2.6263,2.5899,2.596,2.603,2.8697,2.9614,3.1688,3.2315
2018-12-29,1.442,2.3896,2.6323,2.6153,2.5919,2.593,2.6,2.8688,2.9676,3.1641,3.2265
2018-12-30,1.442,2.3896,2.6323,2.6153,2.5919,2.593,2.6,2.8688,2.9676,3.1641,3.2265
2018-12-31,1.442,2.3896,2.6323,2.6153,2.5919,2.593,2.6,2.8688,2.9676,3.1641,3.2265
