date,0d,1m,2m,3m,6m,9m,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y
2013-08-26,2.2966,3.7242,3.6711,3.5966,3.5841,3.6099,3.6212,3.7431,3.8017,3.8445,3.8474,3.929,3.9357,3.9578,3.9598,3.9555
2013-08-27,2.2657,3.6912,3.6546,3.5966,3.5959,3.5953,3.6215,3.764,3.8219,3.8506,3.8517,3.9292,3.941,3.9628,3.9699,3.9654
2013-08-28,2.3577,3.6462,3.6271,3.5866,3.5959,3.5871,3.6235,3.7932,3.8468,3.8894,3.8964,3.9783,3.9961,3.9993,4.0298,4.0222
2013-08-29,2.2167,3.6202,3.6291,3.6166,3.6161,3.603,3.6086,3.8024,3.862,3.8993,3.9084,3.9933,4.0003,4.0093,4.025,4.03
2013-08-30,2.2936,3.6222,3.6208,3.6066,3.6024,3.6005,3.6186,3.8008,3.8438,3.8994,3.9181,3.9879,3.9899,4.0058,4.0146,4.0354
2013-09-02,2.2785,3.4172,3.5285,3.6269,3.6261,3.6079,3.6173,3.8049,3.8518,3.9104,3.9187,3.9946,3.9953,4.0155,4.0301,4.0356
2013-09-03,2.2603,3.3402,3.4984,3.6438,3.6173,3.6002,3.6173,3.8468,3.8707,3.9188,3.9218,3.9996,4.0001,4.0123,4.0252,4.0404
2013-09-04,2.2647,3.3982,3.5524,3.6938,3.6343,3.6013,3.598,3.9008,3.9002,3.9516,3.974,4.0196,4.0201,4.0289,4.0548,4.055
2013-09-05,2.1497,3.3912,3.5328,3.6616,3.6163,3.6124,3.6055,3.9094,3.9303,3.9494,3.9564,4.0096,4.0105,4.0289,4.0503,4.055
2013-09-06,2.2097,3.3941,3.5228,3.6426,3.6663,3.6086,3.6012,3.8966,3.9281,3.9482,3.9557,4.0092,4.0003,4.0242,4.0349,4.0455
2013-09-09,2.1797,3.5081,3.583,3.649,3.5981,3.6087,3.6106,3.9005,3.936,3.9596,3.9616,4.0397,4.0398,4.0396,4.0549,4.055
2013-09-10,2.1551,3.7721,3.7216,3.6621,3.5969,3.5984,3.6106,3.9005,3.9573,3.9855,3.9974,4.06,4.0693,4.0607,4.0846,4.065
2013-09-11,2.2736,4.0481,3.8691,3.6811,3.577,3.5947,3.6106,3.939,3.9815,4.0143,4.0244,4.1237,4.1293,4.1107,4.1195,4.1341
2013-09-12,2.2267,4.1661,3.9491,3.7231,3.5705,3.5948,3.5906,3.9181,3.9516,4.0091,4.021,4.1337,4.1286,4.1207,4.125,4.1291
2013-09-13,2.2387,4.2208,3.9368,3.7039,3.5615,3.5887,3.6106,3.8879,3.9174,4.0124,4.0165,4.1339,4.12,4.1307,4.1294,4.1406
2013-09-16,2.2676,4.1708,3.9328,3.7499,3.5729,3.57,3.5906,3.8684,3.8976,4.0004,4.0128,4.1307,4.1104,4.1233,4.1198,4.1201
2013-09-17,2.6527,4.1708,3.9328,3.6927,3.5692,3.5453,3.5906,3.824,3.8693,3.987,3.9846,4.0805,4.0521,4.0929,4.0891,4.0721
2013-09-18,2.7167,4.1408,3.9222,3.7016,3.5499,3.5451,3.5906,3.7969,3.8717,3.9952,3.9882,4.0711,4.0415,4.0821,4.0884,4.0502
2013-09-22,2.7327,4.1408,3.8809,3.7016,3.5392,3.5397,3.573,3.7776,3.8251,3.9316,3.9195,4.0077,3.9735,4.0197,4.0198,3.9851
2013-09-23,2.9746,4.1968,3.88,3.7316,3.5538,3.5302,3.5881,3.8196,3.8697,3.9366,3.9362,4.0193,4.0202,4.0247,4.0248,4.0095
2013-09-24,2.7741,4.3017,3.85,3.7134,3.5593,3.5501,3.61,3.8369,3.8528,3.9428,3.9223,4.0243,4.0233,4.0347,4.0348,4.0201
2013-09-25,2.5066,4.2488,3.8434,3.7034,3.4425,3.5155,3.6,3.7943,3.8226,3.889,3.9047,4.0097,4.0114,4.0338,4.0348,4.0202
2013-09-26,2.2717,4.0278,3.7817,3.6537,3.4425,3.4403,3.5501,3.7694,3.7947,3.853,3.8579,3.9896,3.9861,4.004,4.0044,3.9901
2013-09-27,2.3073,4.0028,3.7636,3.6037,3.3987,3.4236,3.5501,3.7763,3.7964,3.8367,3.8806,3.9994,3.9999,4.004,4.0094,4.0002
2013-09-29,2.3096,3.9728,3.7572,3.6058,3.4026,3.4146,3.5601,3.7753,3.7972,3.8523,3.8844,4.0095,3.9999,4.0085,4.0144,4.0002
2013-09-30,2.2857,3.9428,3.7572,3.5338,3.3737,3.4166,3.5451,3.774,3.7873,3.8581,3.8755,3.9947,3.9987,4.0122,4.0144,3.9954
2013-10-08,2.2116,3.8208,3.7673,3.5477,3.4009,3.4429,3.5451,3.748,3.7928,3.8297,3.88,3.9961,3.9867,4.0125,4.0185,3.9903
2013-10-09,2.3916,3.8558,3.7673,3.5477,3.4282,3.4524,3.5539,3.7442,3.7998,3.8447,3.8825,4.0161,4.0111,4.0271,4.0264,4.0316
2013-10-10,2.4876,3.8558,3.7567,3.5177,3.4009,3.4546,3.5627,3.7207,3.7945,3.8348,3.8838,4.0012,4.0054,4.011,4.0197,4.0166
2013-10-11,2.2596,3.8558,3.7521,3.5177,3.4107,3.5127,3.5427,3.6849,3.7933,3.8389,3.8838,4.017,4.0195,4.0148,4.0206,4.0265
2013-10-12,2.1867,3.7608,3.7421,3.5145,3.4089,3.5115,3.5427,3.689,3.7927,3.8405,3.8784,4.0035,4.0095,4.0141,4.0189,4.0263
2013-10-14,2.2727,3.8058,3.7493,3.5232,3.4356,3.4966,3.5427,3.696,3.8125,3.8574,3.9074,4.0522,4.0568,4.0506,4.0497,4.0663
2013-10-15,2.2766,3.7988,3.7493,3.5032,3.4407,3.4962,3.5169,3.6899,3.8278,3.8774,3.9023,4.0413,4.0744,4.0704,4.0697,4.0791
2013-10-16,2.2146,3.7918,3.7684,3.4832,3.4408,3.4968,3.5169,3.6995,3.8273,3.9145,3.9284,4.0485,4.0744,4.0795,4.0932,4.0966
2013-10-17,2.1976,3.7848,3.7484,3.4682,3.4408,3.49,3.5469,3.7071,3.8266,3.878,3.9335,4.0685,4.0943,4.0995,4.0996,4.0966
2013-10-18,2.1607,3.6984,3.6984,3.4621,3.4364,3.4941,3.5469,3.7571,3.8503,3.9106,3.9446,4.0795,4.0943,4.109,4.1048,4.1055
2013-10-21,2.2197,3.6388,3.6584,3.4821,3.4416,3.4951,3.5522,3.7379,3.8515,3.9198,3.9607,4.0935,4.106,4.1195,4.1251,4.1105
2013-10-22,2.2116,3.6188,3.6181,3.5121,3.4419,3.4955,3.5522,3.7544,3.8714,3.9364,3.9627,4.0918,4.1195,4.1244,4.1392,4.1305
2013-10-23,2.9897,3.5988,3.6176,3.5321,3.4418,3.4962,3.5645,3.7491,3.8866,3.9303,3.9577,4.0933,4.1349,4.1346,4.1473,4.1491
2013-10-24,3.2977,4.1848,3.6377,3.6308,3.5017,3.6278,3.6445,3.8349,3.9078,3.9837,3.9909,4.1326,4.1502,4.1546,4.1721,4.194
2013-10-25,3.4767,4.1848,3.7377,3.759,3.567,3.7186,3.7445,3.8267,3.9383,4.0152,4.0186,4.1362,4.16,4.1638,4.1784,4.214
2013-10-28,3.5436,4.1848,3.8077,3.7859,3.5838,3.744,3.7649,3.8886,3.9587,4.0175,4.0659,4.163,4.1501,4.1544,4.1789,4.204
2013-10-29,3.5557,4.134,3.9077,3.7856,3.6194,3.7672,3.7852,3.9504,4.0442,4.0421,4.0995,4.1873,4.16,4.1788,4.202,4.2173
2013-10-30,3.9397,4.0834,3.8429,3.7856,3.82,4.0073,4.0152,4.0104,4.0527,4.0593,4.1154,4.1916,4.17,4.1988,4.2115,4.2173
2013-10-31,3.2996,3.971,3.8532,3.8256,3.8202,3.9291,3.9752,3.9789,4.0099,4.0667,4.0654,4.1644,4.1302,4.1985,4.2097,4.1806
2013-11-01,3.1979,3.8894,3.8132,3.7934,3.8047,3.8762,3.9422,3.9564,3.9952,4.027,4.0533,4.1231,4.1102,4.162,4.1884,4.1556
2013-11-04,3.0568,3.5324,3.7632,3.7979,3.8047,3.8608,3.9222,3.9614,4.0063,4.0384,4.0593,4.1424,4.1472,4.1639,4.1887,4.1731
2013-11-05,2.8744,3.5824,3.7132,3.7351,3.7868,3.9486,3.9522,4.0018,4.0438,4.071,4.0793,4.1712,4.17,4.1746,4.21,4.2106
2013-11-06,2.6196,3.6835,3.7735,3.7751,3.8802,3.9685,3.9752,4.0138,4.0717,4.1691,4.1693,4.2246,4.204,4.2095,4.2245,4.2206
2013-11-07,2.6897,3.7885,3.8228,3.8151,3.8945,3.9892,4.0118,4.1412,4.1617,4.1976,4.1994,4.2914,4.2783,4.2572,4.2739,4.2945
2013-11-08,2.7206,3.8915,3.8573,3.8551,3.9271,4.0152,4.0214,4.1436,4.2039,4.2608,4.2431,4.3357,4.3071,4.2887,4.3018,4.3186
2013-11-11,2.5596,4.0835,3.9896,3.9875,4.0054,4.083,4.1587,4.2809,4.3999,4.3908,4.3781,4.458,4.4102,4.3619,4.3914,4.4034
2013-11-12,2.4387,3.9372,4.0305,4.0142,4.0465,4.0783,4.1209,4.2836,4.3626,4.374,4.344,4.4324,4.3701,4.3719,4.3928,4.4146
2013-11-13,2.4957,3.9872,4.109,4.1142,4.0493,4.1024,4.1142,4.3295,4.363,4.4257,4.3971,4.4967,4.4701,4.4319,4.4527,4.4628
2013-11-14,3.3477,4.0612,4.1736,4.2142,4.0902,4.1324,4.0956,4.3341,4.3886,4.4084,4.4,4.5019,4.4789,4.4744,4.4987,4.5006
2013-11-15,3.6137,4.6852,4.3934,4.3642,4.1602,4.1857,4.1454,4.4029,4.4639,4.4962,4.4698,4.5898,4.5577,4.5483,4.5482,4.6006
2013-11-18,3.6727,5.1412,4.5384,4.4907,4.2102,4.2099,4.156,4.4008,4.4832,4.5278,4.4998,4.612,4.5869,4.5744,4.5882,4.6619
2013-11-19,3.2347,4.8572,4.4584,4.5043,4.2278,4.2128,4.1362,4.3974,4.4748,4.5226,4.5098,4.6313,4.6287,4.6241,4.624,4.6722
2013-11-20,3.2167,4.9152,4.4584,4.5534,4.2417,4.2494,4.1808,4.3799,4.5003,4.5724,4.5124,4.6603,4.6387,4.6741,4.7122,4.7222
2013-11-21,3.0487,4.921,4.4097,4.505,4.1917,4.2012,4.156,4.3567,4.4507,4.5411,4.495,4.6503,4.6156,4.6741,4.6791,4.7009
2013-11-22,3.0587,4.871,4.3497,4.468,4.1527,4.1622,4.1265,4.3055,4.343,4.5172,4.4538,4.6216,4.5064,4.6125,4.6234,4.6509
2013-11-25,3.0067,4.891,4.3697,4.4485,4.1734,4.1822,4.1215,4.2988,4.3889,4.5012,4.4582,4.6496,4.5461,4.6141,4.6291,4.6159
2013-11-26,2.9057,4.911,4.3497,4.4037,4.1986,4.2022,4.1067,4.2743,4.3805,4.4812,4.4512,4.6296,4.5514,4.6141,4.6191,4.6059
2013-11-27,2.9237,4.861,4.3997,4.3687,4.1757,4.1822,4.1017,4.2533,4.3582,4.3991,4.3714,4.5563,4.4745,4.5641,4.5657,4.5511
2013-11-28,2.9057,4.861,4.3897,4.3287,4.1557,4.1622,4.0472,4.2255,4.308,4.3683,4.3323,4.4885,4.403,4.5041,4.4993,4.4313
2013-11-29,2.8857,4.771,4.3101,4.2787,4.045,4.0703,3.9787,4.1662,4.2652,4.3075,4.2612,4.4356,4.3807,4.4201,4.4236,4.3612
2013-12-02,2.9077,4.6948,4.4,4.3698,4.165,4.1603,4.0385,4.2717,4.3716,4.3991,4.3517,4.5319,4.4754,4.497,4.4988,4.4812
2013-12-03,2.8847,4.6948,4.36,4.3598,4.1404,4.1603,4.0484,4.259,4.3243,4.3931,4.3519,4.5119,4.4319,4.487,4.4888,4.4412
2013-12-04,2.8832,4.6498,4.36,4.4329,4.1105,4.1138,4.0029,4.2006,4.3045,4.3696,4.3419,4.4786,4.4513,4.487,4.473,4.4262
2013-12-05,2.8627,4.5398,4.41,4.4867,4.1605,4.1586,4.0341,4.2923,4.3693,4.4381,4.3736,4.519,4.4851,4.4967,4.5177,4.4962
2013-12-06,2.8597,4.492,4.4193,4.5457,4.167,4.1624,4.0364,4.3363,4.3777,4.4615,4.3868,4.5526,4.4993,4.4992,4.5371,4.5162
2013-12-09,2.7797,4.535,4.4608,4.5857,4.1845,4.17,4.0364,4.3822,4.3991,4.478,4.4418,4.594,4.5353,4.5492,4.5745,4.5413
2013-12-10,2.7797,4.5574,4.482,4.6057,4.2052,4.17,4.0284,4.3799,4.4096,4.5226,4.5124,4.644,4.6105,4.6244,4.6241,4.6012
2013-12-11,2.7317,4.5517,4.4942,4.6395,4.2413,4.1904,4.0489,4.4099,4.3802,4.4726,4.478,4.6639,4.65,4.6544,4.6498,4.6213
2013-12-12,2.6817,4.6017,4.4792,4.5595,4.2244,4.1744,4.0336,4.3617,4.3651,4.4629,4.4287,4.6434,4.6018,4.6413,4.6246,4.5913
2013-12-13,2.6538,4.5714,4.4641,4.5595,4.2156,4.1702,4.034,4.3085,4.3241,4.4263,4.3886,4.5924,4.5218,4.5895,4.5781,4.5411
2013-12-16,2.6687,4.6502,4.5285,4.6095,4.2422,4.1702,4.039,4.3101,4.3471,4.4483,4.4337,4.6006,4.5614,4.5972,4.5826,4.5539
2013-12-17,2.6917,4.7802,4.5905,4.6335,4.2373,4.138,4.029,4.3371,4.3655,4.4584,4.4343,4.6204,4.5808,4.5972,4.5925,4.5639
2013-12-18,2.8097,5.1202,4.839,4.6672,4.2556,4.1879,4.0689,4.3671,4.371,4.4932,4.45,4.6552,4.5901,4.5972,4.5993,4.5814
2013-12-19,2.8677,5.2702,4.9614,4.7619,4.2861,4.1879,4.0953,4.4034,4.411,4.5279,4.4705,4.6852,4.6108,4.6272,4.624,4.6016
2013-12-20,2.9487,5.2702,4.9577,4.7383,4.2377,4.1938,4.1053,4.4104,4.4157,4.5116,4.4799,4.6747,4.6017,4.6372,4.634,4.6016
2013-12-23,3.2367,5.3962,5.0413,4.7968,4.2511,4.1591,4.1253,4.4056,4.4153,4.4987,4.4804,4.6615,4.6119,4.6422,4.6341,4.6017
2013-12-24,2.8667,5.1707,4.8796,4.7025,4.2595,4.1091,4.1546,4.4084,4.4214,4.4838,4.4559,4.6415,4.5639,4.6222,4.6173,4.5566
2013-12-25,2.7717,5.0747,4.8068,4.653,4.2572,4.0891,4.1546,4.419,4.4125,4.4788,4.4564,4.6468,4.5712,4.6252,4.6185,4.5666
2013-12-26,2.7227,5.0547,4.7843,4.618,4.2511,4.0841,4.1546,4.369,4.3719,4.4837,4.4418,4.6369,4.566,4.6152,4.6152,4.5579
2013-12-27,2.2347,4.9547,4.7501,4.6621,4.2421,4.0555,4.1496,4.3645,4.3718,4.4869,4.4474,4.6558,4.5821,4.6152,4.6155,4.5437
2013-12-30,1.9267,4.9547,4.7351,4.6321,4.2003,4.0388,4.1522,4.3405,4.3763,4.4988,4.4389,4.6573,4.5767,4.616,4.6085,4.5437
2013-12-31,1.8697,4.7457,4.6202,4.6113,4.1741,4.1648,4.2189,4.3378,4.4162,4.5129,4.4583,4.6571,4.5824,4.616,4.605,4.5518
