date,0d,1m,2m,3m,6m,9m,1y,3y,5y,7y,10y
2024-12-05,1.105,1.2498,1.3412,1.3531,1.356,1.3431,1.3479,1.3735,1.6086,1.8221,1.9462
2024-12-06,1.104,1.2498,1.345,1.3501,1.356,1.3414,1.3485,1.3835,1.6111,1.8238,1.9539
2024-12-09,1.1594,1.2726,1.3399,1.3452,1.3492,1.3398,1.3482,1.3841,1.585,1.7896,1.9168
2024-12-10,1.1494,1.2543,1.3219,1.3396,1.3264,1.3048,1.3087,1.3397,1.5454,1.7276,1.8468
2024-12-11,1.15,1.2714,1.3178,1.33,1.33,1.2743,1.2782,1.3346,1.53,1.71,1.8218
2024-12-12,1.1557,1.2564,1.2697,1.3085,1.3095,1.2093,1.2142,1.3053,1.4844,1.6876,1.8172
2024-12-13,1.1557,1.2525,1.2662,1.2836,1.2845,1.1533,1.1582,1.2502,1.4353,1.6626,1.7771
2024-12-16,1.163,1.181,1.2224,1.2389,1.2471,1.1083,1.1182,1.2095,1.4176,1.6301,1.7215
2024-12-17,1.163,1.181,1.2001,1.2003,1.209,1.1033,1.1081,1.2144,1.4417,1.6441,1.7237
2024-12-18,1.1029,1.1209,1.1489,1.1518,1.1589,1.0734,1.0782,1.2009,1.4515,1.6701,1.7564
2024-12-19,1.082,1.1,1.1,1.1002,1.1088,1.0384,1.0432,1.1747,1.4161,1.6451,1.7417
2024-12-20,0.987,1.0496,1.0307,1.0002,1.0087,0.9186,0.9807,1.1149,1.3727,1.6051,1.7018
2024-12-23,0.782,0.8,0.8,0.8009,0.9397,0.8643,0.9307,1.0949,1.3915,1.6101,1.7019
2024-12-24,0.532,0.55,0.7513,0.8119,0.9296,0.862,0.9307,1.085,1.4199,1.6351,1.7166
2024-12-25,0.4781,0.4927,0.7629,0.7819,0.9497,0.9156,0.9907,1.1042,1.4591,1.6601,1.7365
2024-12-26,0.5584,0.6035,0.802,0.8029,0.9601,0.9606,1.0157,1.1409,1.437,1.6251,1.7122
2024-12-27,0.5584,0.5646,0.8085,0.8205,0.968,0.9956,1.0393,1.1531,1.4059,1.593,1.6929
2024-12-30,0.5374,0.5646,0.855,0.9086,0.958,1.0473,1.1093,1.1965,1.4413,1.6212,1.7128
2024-12-31,0.5374,0.6646,0.855,0.9091,0.9565,1.0223,1.0843,1.1872,1.4152,1.5887,1.6752
