date,0d,1m,2m,3m,6m,9m,1y,3y,5y,7y,10y
2020-12-07,1.0178,1.7775,2.6693,2.834,2.8509,2.8611,2.8614,3.042,3.1261,3.2738,3.2701
2020-12-08,1.3511,1.7962,2.6644,2.8103,2.8315,2.8413,2.8417,3.0115,3.1121,3.2575,3.2551
2020-12-09,1.1931,1.775,2.644,2.7421,2.8014,2.8278,2.8449,3.0097,3.1257,3.27,3.2726
2020-12-10,1.1596,1.7666,2.6223,2.7135,2.7626,2.7883,2.8047,2.9623,3.105,3.26,3.2601
2020-12-11,1.2853,1.7448,2.6502,2.7221,2.8082,2.8254,2.8334,2.9969,3.1403,3.3,3.2951
2020-12-14,1.3511,1.7648,2.6502,2.6999,2.786,2.8099,2.8245,2.9833,3.126,3.285,3.2851
2020-12-15,1.3511,1.8148,2.6502,2.6754,2.7557,2.777,2.7888,2.9593,3.0989,3.2775,3.2777
2020-12-16,0.9532,1.8148,2.6125,2.6,2.7227,2.731,2.7312,2.9271,3.0802,3.2702,3.2752
2020-12-17,0.9532,1.8348,2.6125,2.6,2.6887,2.727,2.7273,2.9528,3.1025,3.2776,3.2802
2020-12-18,0.7332,1.8348,2.6284,2.5802,2.6837,2.7264,2.7267,2.9642,3.11,3.2804,3.2902
2020-12-21,0.6532,1.8051,2.5324,2.533,2.6535,2.6917,2.6919,2.9284,3.0735,3.2602,3.2652
2020-12-22,0.5532,1.7381,2.4983,2.5113,2.6045,2.656,2.6695,2.901,3.0353,3.2156,3.2278
2020-12-23,0.5532,1.7381,2.4603,2.4711,2.5884,2.6408,2.6551,2.8885,3.0237,3.22,3.2153
2020-12-24,0.5532,1.7381,2.4454,2.4806,2.567,2.6276,2.6501,2.9097,3.0439,3.235,3.2303
2020-12-25,0.4532,1.7381,2.4454,2.4739,2.57,2.5871,2.6096,2.8856,3.003,3.195,3.1878
2020-12-28,0.4032,1.7381,2.3754,2.4027,2.5667,2.5671,2.5671,2.8552,2.9953,3.1851,3.1629
2020-12-29,0.3532,1.7411,2.3454,2.3633,2.5165,2.5327,2.5486,2.8505,2.9879,3.18,3.1554
2020-12-30,0.3732,1.7411,2.3254,2.3502,2.5121,2.5027,2.5036,2.7943,2.931,3.1451,3.1204
2020-12-31,0.8222,1.7411,2.2316,2.2824,2.4316,2.4477,2.4739,2.8174,2.9512,3.1699,3.1429
